Template-Win7SP1-x64-40GB-2RAM;PoweredOff;;192.168.56.1;2;8192;41943040;e2;servidor24.virtual.uniandes.edu.co;AX4DATASTORE7;[AX4DATASTORE7] Template-Win7SP1-x64-40GB-2RAM/Template-Win7SP1-x64-40GB-2RAM.vmdk
Template-WinServer2008R2-250GB;PoweredOff;;160.42.198.138;2;4096;262144000;e2;servidor25.virtual.uniandes.edu.co;AREA-INTERCAMBIO-AX4DATASTORE9;[AREA-INTERCAMBIO-AX4DATASTORE9] Template-WinServer2008R2-250GB/Template-WinServer2008R2-250GB.vmdk
Template-WinServer2008R2-80GB;PoweredOff;Microsoft Windows Server 2008 R2 (64-bit);160.42.198.139;4;8192;83886080;e2;servidor26.virtual.uniandes.edu.co;AREA-INTERCAMBIO-AX4DATASTORE9;[AREA-INTERCAMBIO-AX4DATASTORE9] Template-WinServer2008R2-80GB/Template-WinServer2008R2-80GB.vmdk
WS2K3EEx64-ja.uran68-238.224;PoweredOff;;160.42.198.140;2;4096;102760448;e2;servidor27.virtual.uniandes.edu.co;AX4DATASTORE3;[AX4DATASTORE3] WS2K3EEx64-ja.uran68-238.224/WS2K3EEx64.vmdk
clusterbigdata64-cjimenez-201420-103;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.1;2;4096;157286400;e3a;servidor28.virtual.uniandes.edu.co;FAST_DS16;[FAST_DS16] clusterbigdata64-cjimenez-201420-103/clusterbigdata64-cjimenez-201420-103.vmdk
clusterbigdata65-cjimenez-201420-104;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.2;2;4096;157286400;e3a;servidor29.virtual.uniandes.edu.co;FAST_DS00;[FAST_DS00] clusterbigdata65-cjimenez-201420-104/clusterbigdata65-cjimenez-201420-104.vmdk
ClusterHadoop1-2.10-cjimenez-30;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.3;2;16384;157286400;e2;servidor30.virtual.uniandes.edu.co;StoreDS3;[StoreDS3] ClusterHadoop1-2.10-cjimenez/ClusterHadoop1-2.10-cjimenez-000004.vmdk
ClusterHadoop1-2.11-cjimenez-31;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.4;2;16384;157286400;e2;servidor31.virtual.uniandes.edu.co;FAST_DS18;[FAST_DS18] ClusterHadoop1-2.11-cjimenez/ClusterHadoop1-2.11-cjimenez-000003.vmdk
ClusterHadoop1-2.12-cjimenez-32;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.5;2;16384;157286400;e2;servidor32.virtual.uniandes.edu.co;SLOW_DS_26;[SLOW_DS_26] ClusterHadoop1-2.12-cjimenez/ClusterHadoop1-2.12-cjimenez-000003.vmdk
ClusterHadoop1-2.13-cjimenez-33;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.6;2;16384;157286400;e2;servidor33.virtual.uniandes.edu.co;SLOW_DS_27;[SLOW_DS_27] ClusterHadoop1-2.13-cjimenez/ClusterHadoop1-2.13-cjimenez-000003.vmdk
ClusterHadoop1-2.14-cjimenez-34;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.7;2;16384;157286400;e2;servidor34.virtual.uniandes.edu.co;SLOW_DS_28;[SLOW_DS_28] ClusterHadoop1-2.14-cjimenez/ClusterHadoop1-2.14-cjimenez-000003.vmdk
ClusterHadoop1-2.15-cjimenez-35;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.8;2;16384;157286400;e2;servidor35.virtual.uniandes.edu.co;SLOW_DS_29;[SLOW_DS_29] ClusterHadoop1-2.15-cjimenez/ClusterHadoop1-2.15-cjimenez-000003.vmdk
ClusterHadoop1-2.16-cjimenez-36;PoweredOn;CentOS 4/5/6 (64-bit);160.42.114.9;2;16384;157286400;e2;servidor1.virtual.uniandes.edu.co;StoreDS6;[StoreDS6] ClusterHadoop1-2.16-cjimenez/ClusterHadoop1-2.16-cjimenez-000003.vmdk
ClusterHadoop1-2.17-cjimenez-37;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1150;2;16384;157286400;e2;servidor2.virtual.uniandes.edu.co;SLOW_DS_31;[SLOW_DS_31] ClusterHadoop1-2.17-cjimenez/ClusterHadoop1-2.17-cjimenez-000003.vmdk
ClusterHadoop1-2.18-cjimenez-38;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1151;2;16384;157286400;e2;servidor3.virtual.uniandes.edu.co;StoreDS3;[StoreDS3] ClusterHadoop1-2.18-cjimenez/ClusterHadoop1-2.18-cjimenez-000003.vmdk
ClusterHadoop1-2.2-cjimenez-22;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1152;2;16384;157286400;e2;servidor4.virtual.uniandes.edu.co;SLOW_DS_26;[SLOW_DS_26] ClusterHadoop1-2.2-cjimenez/ClusterHadoop1-2.2-cjimenez-000002.vmdk
ClusterHadoop1-2.3-cjimenez-23;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1153;2;16384;157286400;e2;servidor5.virtual.uniandes.edu.co;SLOW_DS_27;[SLOW_DS_27] ClusterHadoop1-2.3-cjimenez/ClusterHadoop1-2.3-cjimenez-000002.vmdk
ClusterHadoop1-2.4-cjimenez-24;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1154;2;16384;157286400;e2;servidor6.virtual.uniandes.edu.co;SLOW_DS_26;[SLOW_DS_26] ClusterHadoop1-2.4-cjimenez/ClusterHadoop1-2.4-cjimenez-000003.vmdk
ClusterHadoop1-2.5-cjimenez-25;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1155;2;16384;157286400;e2;servidor7.virtual.uniandes.edu.co;SLOW_DS_27;[SLOW_DS_27] ClusterHadoop1-2.5-cjimenez/ClusterHadoop1-2.5-cjimenez-000003.vmdk
ClusterHadoop1-2.6-cjimenez-26;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1156;2;16384;157286400;e2;servidor8.virtual.uniandes.edu.co;SLOW_DS_28;[SLOW_DS_28] ClusterHadoop1-2.6-cjimenez/ClusterHadoop1-2.6-cjimenez-000002.vmdk
ClusterHadoop1-2.7-cjimenez-27;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1192;2;16384;157286400;e2;servidor9.virtual.uniandes.edu.co;SLOW_DS_29;[SLOW_DS_29] ClusterHadoop1-2.7-cjimenez/ClusterHadoop1-2.7-cjimenez-000003.vmdk
ClusterHadoop1-2.8-cjimenez-28;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1158;2;16384;157286400;e2;servidor10.virtual.uniandes.edu.co;StoreDS6;[StoreDS6] ClusterHadoop1-2.8-cjimenez/ClusterHadoop1-2.8-cjimenez-000003.vmdk
ClusterHadoop1-2.9-cjimenez-29;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1159;2;16384;157286400;e2;servidor11.virtual.uniandes.edu.co;SLOW_DS_31;[SLOW_DS_31] ClusterHadoop1-2.9-cjimenez/ClusterHadoop1-2.9-cjimenez-000003.vmdk
JD-172.24.98.67;PoweredOff;;160.42.198.160;1;1024;83886080;e2;servidor12.virtual.uniandes.edu.co;AX4DATASTORE11;[AX4DATASTORE11] BigData-09-A-157.253.238.114/BigData-09-A-157.253.238.114.vmdk
ClusterHadoop1-Master-2.1-44-cjimenez-21;PoweredOn;CentOS 4/5/6 (64-bit);25.2.107.139;2;16384;157286400;e2;servidor13.virtual.uniandes.edu.co;StoreDS3;[StoreDS3] ClusterHadoop1-Master-2.1-44-cjimenez/ClusterHadoop1-Master-2.1-44-cjimenez-000001.vmdk
ComitProyectosDatos-BI-mavillam-69;PoweredOn;Microsoft Windows Server 2008 R2 (64-bit);160.42.1162;8;16384;419430400;e3a;servidor14.virtual.uniandes.edu.co;FAST_DS06;[FAST_DS06] ComitProyectosDatos-69-ea.buitrago73-mavillam/ComitProyectosDatos-69-ea.buitrago73-mavillam.vmdk
ComitProyectosDatos-BI-mavillam-69;PoweredOn;Microsoft Windows Server 2008 R2 (64-bit);160.42.1163;8;16384;419430400;e3a;servidor15.virtual.uniandes.edu.co;FAST_DS06;[FAST_DS06] ComitProyectosDatos-69-ea.buitrago73-mavillam/ComitProyectosDatos-69-ea.buitrago73-mavillam_1.vmdk
comitWebProduccion-174-ok.garces10-hcastro;PoweredOn;Debian GNU/Linux 6 (64-bit);160.42.1164;2;4096;157286400;e3a;servidor16.virtual.uniandes.edu.co;SLOW_DS_25;[SLOW_DS_25] comitWebProduccion-174-ok.garces10-hcastro/comitWebProduccion-174-ok.garces10-hcastro.vmdk
comitWebPruebas-194-ok.garces10-hcastro;PoweredOn;Debian GNU/Linux 6 (64-bit);160.42.1165;2;4096;157286400;e3a;servidor17.virtual.uniandes.edu.co;FAST_DS03;[FAST_DS03] comitWebPruebas-194-ok.garces10-hcastro/comitWebPruebas-194-ok.garces10-hcastro.vmdk
CongresoVisible2013-29-g.roncancio93-mpachon@gmail.com;PoweredOn;;160.42.1166;4;16384;314572800;e4;servidor18.virtual.uniandes.edu.co;FAST_DS05;[FAST_DS05] CongresoVisible2013-177-g.roncancio93-mpachon@gmail.com/CongresoVisible2013-177-g.roncancio93-mpachon@gmail.com.vmdk
controller-da-naran-jo-casal-1.220-46;PoweredOn;Ubuntu Linux (64-bit);160.42.1167;2;4096;31457280;e2;servidor1.virtual.uniandes.edu.co;FAST_DS02;[FAST_DS02] controller-da-naran-jo-casal-2.120/controller-da-naran-jo-casal-2.120.vmdk
controller-da-naran-jo-casal-1.221-47;PoweredOn;Ubuntu Linux (64-bit);160.42.1168;2;4096;31457280;e2;servidor2.virtual.uniandes.edu.co;FAST_DS01;[FAST_DS01] controller-da-naran-jo-casal-2.121/controller-da-naran-jo-casal-2.121.vmdk
PG3-236.104-Marketplace-ja.guevara907-jvillalo-98.78;PoweredOff;Microsoft Windows Server 2003 (32-bit);160.42.198.169;2;8192;62914560;e2;servidor3.virtual.uniandes.edu.co;VNX_FAST_DATASTORE11;[VNX_FAST_DATASTORE11] PG3-236.104-Marketplace-ja.guevara907-jvillalo/PG3-236.104-Marketplace-ja.guevara907-jvillalo.vmdk
crozo-103-16;PoweredOn;Microsoft Windows 7 (64-bit);160.42.1170;2;4096;104857600;e4;servidor4.virtual.uniandes.edu.co;FAST_DS09;[FAST_DS09] crozo-103/crozo-103.vmdk
Cupi2Asistente1-cupi2-122-201420;PoweredOn;Microsoft Windows 7 (64-bit);160.42.1171;2;4096;104857600;e3a;servidor5.virtual.uniandes.edu.co;FAST_DS11;[FAST_DS11] Cupi2Asistente1-cupi2-122-201420/Cupi2Asistente1-cupi2-122-201420.vmdk
Procesos4-BDLA-238.203-Desarrollo-jo-casal;PoweredOff;;160.42.198.160;2;8192;83886080;e2;servidor6.virtual.uniandes.edu.co;AX4DATASTORE12;[AX4DATASTORE12] Procesos4-BDLA-238.203-Desarrollo-jo-casal/Procesos4-BDLA-238.203-Desarrollo-jo-casal.vmdk
Cupi2Asistente2-cupi2-123-201420;PoweredOn;Microsoft Windows 7 (64-bit);160.42.1173;2;4096;104857600;e1c;servidor7.virtual.uniandes.edu.co;VD6:s;[VD6:s] Cupi2Asistente2-cupi2-123-201420/Cupi2Asistente2-cupi2-123-201420.vmdk
cupi2-CEL664-247;PoweredOn;CentOS 4/5/6 (64-bit);160.42.1174;2;3072;83886080;e3a;servidor8.virtual.uniandes.edu.co;FAST_DS12;[FAST_DS12] cupi2-CEL664-40-247/cupi2-CEL664-40-247.vmdk
cupi2-pruebas-RHEL32-admonsis-21;PoweredOn;;160.42.123;4;4096;134217728;e3a;servidor9.virtual.uniandes.edu.co;FAST_DS19;[FAST_DS19] cupi2-pruebas-RHEL32-admonsis-21/cupi2-pruebas-RHEL32-admonsis-21-000002.vmdk
RETORNAR_IP_RRAS-238.100-g.lyons30-admonsis-98.99;PoweredOff;Microsoft Windows Server 2008 R2 (64-bit);160.42.198.42;1;4096;83886080;e2;servidor10.virtual.uniandes.edu.co;AX4DATASTORE12;[AX4DATASTORE12] RRAS-238.100-g.lyons30-admonsis/RRAS-238.100-g.lyons30-admonsis.vmdk
cupi2-RHEL6-32-180;PoweredOn;;160.42.125;4;4096;134217728;e3a;servidor11.virtual.uniandes.edu.co;FAST_DS00;[FAST_DS00] cupi2.virtual-RHEL6-32-180/cupi2-RHEL6-32--000002.vmdk
Datos-33-jujimene;PoweredOn;Microsoft Windows Server 2008 R2 (64-bit);160.42.127;2;4096;41943040;e3a;servidor12.virtual.uniandes.edu.co;FAST_DS20;[FAST_DS20] Datos-33/Datos-33-000001.vmdk
template-ubuntuServer14.04-300GB-x64;PoweredOff;Ubuntu Linux (64-bit);160.42.9.105;2;4096;314572800;e2;servidor13.virtual.uniandes.edu.co;AX4DATASTORE11;[AX4DATASTORE11] template-ubuntuServer12.04-300GB-x64/template-ubuntuServer12.04-300GB-x64.vmdk
W2008R2-Template-50GB-3GB-admonsis;PoweredOff;;160.42.9.106;1;3072;52428800;e2;servidor14.virtual.uniandes.edu.co;AX4DATASTORE1;[AX4DATASTORE1] W2008R2-Template-50GB-3GB-admonsis/W2008R2-Template-50GB-3GB-admonsis-000006.vmdk
David2-181-d.correal-Colciencias;PoweredOn;Debian GNU/Linux 6 (64-bit);160.42.9.107;2;4096;157286400;e3a;servidor15.virtual.uniandes.edu.co;FAST_DS03;[FAST_DS03] David2-83-d.correal-Colciencias/David2-83-d.correal-Colciencias.vmdk
DesarrolloAdmonsis-Win8-admonsis-201420-116;PoweredOn;Microsoft Windows 8 (64-bit);160.42.9.108;4;8192;104857600;e3a;servidor16.virtual.uniandes.edu.co;FAST_DS20;[FAST_DS20] DesarrolloAdmonsis-Win8-admonsis-201420-208/DesarrolloAdmonsis-Win8-admonsis-201420-208.vmdk
"DHCP1-js.silva266-(98;99;100;101;191).11-2014-1";PoweredOn;Microsoft Windows Server 2012 (64-bit);160.42.9.109;4;6208;83886080;e4;servidor17.virtual.uniandes.edu.co;FAST_DS17;"[FAST_DS17] DHCP1-js.silva266-(98;99;100;101;191).11-2014-1/DHCP1-js.silva266-(98;99;100;101;191).11-2014-1.vmdk"
"DHCP2-js.silva266-(98;99;100;101;191).12-2014-1";PoweredOn;Microsoft Windows Server 2012 (64-bit);160.42.9.110;4;6208;83886080;e4;servidor18.virtual.uniandes.edu.co;FAST_DS17;[FAST_DS17] DHCP2-test-js.silva266-12-2014-1/DHCP2-test-js.silva266-12-2014-1.vmdk
DocumentacionAdmonsis-142-da.reina305;PoweredOn;Microsoft Windows Server 2008 R2 (64-bit);160.42.9.111;2;8192;104857600;e1a;servidor19.virtual.uniandes.edu.co;VD14:s;[VD14:s] DocumentacionAdmonsis-142-da.reina305/DocumentacionAdmonsis-142-da.reina305-000001.vmdk
DomainController-SIS-sis-dc-admonsis-55-201420;PoweredOn;Microsoft Windows Server 2012 (64-bit);160.42.9.112.;4;6208;83886080;e4;servidor20.virtual.uniandes.edu.co;FAST_DS19;[FAST_DS19] DomainControlle-SIS-admonsis-55-201420/DomainControlle-SIS-admonsis-55-201420.vmdk
ecos1-113.-lg.casas766;PoweredOn;Microsoft Windows Server 2003 (32-bit);160.42.9.113.;2;12288;41943040;e1c;servidor21.virtual.uniandes.edu.co;VD9:s;[VD9:s] ecos1-113.-lc.manzur441/ecos1-113.-lc.manzur441.vmdk
ecos1-113.-lg.casas766;PoweredOn;Microsoft Windows Server 2003 (32-bit);160.42.9.114.;2;12288;41943040;e1c;servidor22.virtual.uniandes.edu.co;VD9:s;[VD9:s] ecos1-113.-lc.manzur441/ecos1-113.-lc.manzur441_1.vmdk
ECOSM1-Proyecto2-01-lg.casas766-19-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.115;2;12288;62914560;e3a;servidor23.virtual.uniandes.edu.co;FAST_DS02;[FAST_DS02] ECOSM1-Proyecto2-01-lg.casas766-19-201410/ECOSM1-Proyecto2-01-lg.casas766-19-201410.vmdk
ECOSM1-Proyecto2-02-lg.casas766-20-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.116;2;12288;62914560;e3a;servidor24.virtual.uniandes.edu.co;FAST_DS03;[FAST_DS03] ECOSM1-Proyecto2-02-lg.casas766-20-201410/ECOSM1-Proyecto2-02-lg.casas766-20-201410.vmdk
ECOSM1-Proyecto2-03-lg.casas766-21-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.117;2;12288;62914560;e3a;servidor25.virtual.uniandes.edu.co;FAST_DS04;[FAST_DS04] ECOSM1-Proyecto2-03-lg.casas766-21-201410/ECOSM1-Proyecto2-03-lg.casas766-21-201410.vmdk
ECOSM1-Proyecto2-04-lg.casas766-22-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.118;2;12288;62914560;e3a;servidor26.virtual.uniandes.edu.co;FAST_DS05;[FAST_DS05] ECOSM1-Proyecto2-04-lg.casas766-22-201410/ECOSM1-Proyecto2-04-lg.casas766-22-201410.vmdk
ECOSM1-Proyecto2-05-lg.casas766-23-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.119;2;12288;62914560;e3a;servidor1.virtual.uniandes.edu.co;FAST_DS06;[FAST_DS06] ECOSM1-Proyecto2-05-lg.casas766-23-201410/ECOSM1-Proyecto2-05-lg.casas766-23-201410.vmdk
ECOSM1-Proyecto2-06-lg.casas766-24-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.120;2;12288;62914560;e3a;servidor2.virtual.uniandes.edu.co;FAST_DS07;[FAST_DS07] ECOSM1-Proyecto2-06-lg.casas766-24-201410/ECOSM1-Proyecto2-06-lg.casas766-24-201410.vmdk
ECOSM1-Proyecto2-07-lg.casas766-25-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.121;2;12288;62914560;e3a;servidor3.virtual.uniandes.edu.co;FAST_DS08;[FAST_DS08] ECOSM1-Proyecto2-07-lg.casas766-25-201410/ECOSM1-Proyecto2-07-lg.casas766-25-201410.vmdk
ECOSM1-Proyecto2-08-lg.casas766-26-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.122;2;12288;62914560;e3a;servidor4.virtual.uniandes.edu.co;FAST_DS09;[FAST_DS09] ECOSM1-Proyecto2-08-lg.casas766-26-201410/ECOSM1-Proyecto2-08-lg.casas766-26-201410.vmdk
ECOSM2-Proyecto2-01-lg.casas766-62-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.123;2;12288;62914560;e4;servidor5.virtual.uniandes.edu.co;FAST_DS10;[FAST_DS10] ECOSM2-Proyecto2-01-lg.casas766-62-201410/ECOSM2-Proyecto2-01-lg.casas766-62-201410.vmdk
ECOSM2-Proyecto2-02-lg.casas766-63-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.142;2;12288;62914560;e3a;servidor6.virtual.uniandes.edu.co;FAST_DS11;[FAST_DS11] ECOSM2-Proyecto2-02-lg.casas766-63-201410/ECOSM2-Proyecto2-02-lg.casas766-63-201410.vmdk
ECOSM2-Proyecto2-03-lg.casas766-64-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.125;2;12288;62914560;e3a;servidor7.virtual.uniandes.edu.co;FAST_DS12;[FAST_DS12] ECOSM2-Proyecto2-03-lg.casas766-64-201410/ECOSM2-Proyecto2-03-lg.casas766-64-201410.vmdk
ECOSM2-Proyecto2-04-lg.casas766-65-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.126;2;12288;62914560;e3a;servidor8.virtual.uniandes.edu.co;FAST_DS13;[FAST_DS13] ECOSM2-Proyecto2-04-lg.casas766-65-201410/ECOSM2-Proyecto2-04-lg.casas766-65-201410.vmdk
ECOSM2-Proyecto2-05-lg.casas766-66-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.127;2;12288;62914560;e3a;servidor9.virtual.uniandes.edu.co;FAST_DS14;[FAST_DS14] ECOSM2-Proyecto2-05-lg.casas766-66-201410/ECOSM2-Proyecto2-05-lg.casas766-66-201410.vmdk
template-ubuntu-11.04-15GB-2RAM;PoweredOff;Ubuntu Linux (64-bit);160.42.9.128;1;6144;16777216;e2;servidor10.virtual.uniandes.edu.co;AX4DATASTORE0;[AX4DATASTORE0] template-ubuntu-10.10-15GB-2RAM/template-ubuntu-10.10-15GB-2RAM.vmdk
Template-WinServer2008R2-C:60-D:100;PoweredOff;Microsoft Windows Server 2008 R2 (64-bit);160.42.9.129;2;4096;62914560;e2;servidor11.virtual.uniandes.edu.co;AX4DATASTORE0;[AX4DATASTORE0] Template-WinServer2008R2-C_60-D_100/Template-WinServer2008R2-C_60-D_100.vmdk
Template-WinServer2008R2-C:60-D:100;PoweredOff;Microsoft Windows Server 2008 R2 (64-bit);160.42.9.130;2;4096;62914560;e2;servidor12.virtual.uniandes.edu.co;AX4DATASTORE0;[AX4DATASTORE0] Template-WinServer2008R2-C_60-D_100/Template-WinServer2008R2-C_60-D_100_1.vmdk
ECOSM2-Proyecto2-06-lg.casas766-67-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.131;2;12288;62914560;e3a;servidor13.virtual.uniandes.edu.co;FAST_DS15;[FAST_DS15] ECOSM2-Proyecto2-06-lg.casas766-67-201410/ECOSM2-Proyecto2-06-lg.casas766-67-201410.vmdk
ECOSM2-Proyecto2-07-lg.casas766-68-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.132;2;12288;62914560;e3a;servidor14.virtual.uniandes.edu.co;FAST_DS16;[FAST_DS16] ECOSM2-Proyecto2-07-lg.casas766-68-201410/ECOSM2-Proyecto2-07-lg.casas766-68-201410.vmdk
ECOSM2-Proyecto2-08-lg.casas766-70-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.133;2;12288;62914560;e3a;servidor15.virtual.uniandes.edu.co;FAST_DS17;[FAST_DS17] ECOSM2-Proyecto2-08-lg.casas766-70-201410/ECOSM2-Proyecto2-08-lg.casas766-70-201410.vmdk
ECOSMaestra1-Clon1-lg.casas766-2.156-48;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.134;2;12288;62914560;e2;servidor16.virtual.uniandes.edu.co;FAST_DS20;[FAST_DS20] ECOSMaestra1-Clon1-ja.guevara/ECOSMaestra1-Clon1-ja.guevara.vmdk
ECOSMaestra1-Clon3-lg.casas766-2.162-49;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.135;2;12288;62914560;e2;servidor17.virtual.uniandes.edu.co;FAST_DS14;[FAST_DS14] ECOSMaestra1-Clon3-ja.guevara/ECOSMaestra1-Clon3-ja.guevara.vmdk
ECOSMaestra1-ja.guevara;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.136;2;12288;62914560;e3a;servidor18.virtual.uniandes.edu.co;SLOW_DS_24;[SLOW_DS_24] ECOSMaestra1-ja.guevara/ECOSMaestra1-ja.guevara-000001.vmdk
ECOSMaestra2-Clon2-ja.guevara-2.159-50;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.137;2;12288;62914560;e2;servidor19.virtual.uniandes.edu.co;FAST_DS21;[FAST_DS21] ECOSMaestra2-Clon2-ja.guevara/ECOSMaestra2-Clon2-ja.guevara.vmdk
ECOSMaestra2-Clon3-lg.casas766-2.163-51;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.138;2;12288;62914560;e2;servidor20.virtual.uniandes.edu.co;FAST_DS20;[FAST_DS20] ECOSMaestra2-Clon3-ja.guevara/ECOSMaestra2-Clon3-ja.guevara.vmdk
ECOSMaestra2-Clon4-lg.casas766-211;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.139;2;12288;62914560;e4;servidor21.virtual.uniandes.edu.co;FAST_DS12;[FAST_DS12] ECOSMaestra2-Clon4-lg.casas766-211/ECOSMaestra2-Clon4-lg.casas766-211.vmdk
ECOSMaestra2-lg.casas766-1.217-52;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.140;2;12288;62914560;e2;servidor22.virtual.uniandes.edu.co;FAST_DS01;[FAST_DS01] ECOSMaestra2-ja.guevara/ECOSMaestra2-ja.guevara-000001.vmdk
ECOSProyecto2-01-lg.casas766-130-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.141;2;4096;52428800;e4;servidor23.virtual.uniandes.edu.co;FAST_DS02;[FAST_DS02] ECOSProyecto2-01-lg.casas766-130-201410/ECOSProyecto2-01-lg.casas766-130-201410.vmdk
ECOSProyecto2-02-lg.casas766-131-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.142;2;4096;52428800;e4;servidor24.virtual.uniandes.edu.co;FAST_DS03;[FAST_DS03] ECOSProyecto2-02-lg.casas766-131-201410/ECOSProyecto2-02-lg.casas766-131-201410.vmdk
ECOSProyecto2-03-lg.casas766-132-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.143;2;4096;52428800;e3a;servidor25.virtual.uniandes.edu.co;FAST_DS04;[FAST_DS04] ECOSProyecto2-03-lg.casas766-132-201410/ECOSProyecto2-03-lg.casas766-132-201410.vmdk
ECOSProyecto2-04-lg.casas766-133-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.144;2;4096;52428800;e4;servidor26.virtual.uniandes.edu.co;FAST_DS05;[FAST_DS05] ECOSProyecto2-04-lg.casas766-133-201410/ECOSProyecto2-04-lg.casas766-133-201410.vmdk
ECOSProyecto2-05-lg.casas766-134-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.145;2;4096;52428800;e4;servidor27.virtual.uniandes.edu.co;FAST_DS06;[FAST_DS06] ECOSProyecto2-05-lg.casas766-134-201410/ECOSProyecto2-05-lg.casas766-134-201410.vmdk
ECOSProyecto2-06-lg.casas766-135-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.146;2;4096;52428800;e3a;servidor1.virtual.uniandes.edu.co;FAST_DS07;[FAST_DS07] ECOSProyecto2-06-lg.casas766-135-201410/ECOSProyecto2-06-lg.casas766-135-201410.vmdk
ECOSProyecto2-07-lg.casas766-136-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.147;2;4096;52428800;e4;servidor2.virtual.uniandes.edu.co;FAST_DS08;[FAST_DS08] ECOSProyecto2-07-lg.casas766-136-201410/ECOSProyecto2-07-lg.casas766-136-201410.vmdk
ECOSProyecto2-08-lg.casas766-137-201410;PoweredOn;Microsoft Windows Server 2003 (64-bit);160.42.9.148;2;4096;52428800;e4;servidor3.virtual.uniandes.edu.co;FAST_DS09;[FAST_DS09] ECOSProyecto2-08-lg.casas766-137-201410/ECOSProyecto2-08-lg.casas766-137-201410.vmdk
forosisis-CEL664-219;PoweredOn;CentOS 4/5/6 (64-bit);160.42.9.149;1;2048;134217728;e3a;servidor4.virtual.uniandes.edu.co;FAST_DS11;[FAST_DS11] forosisis-CEL664-219/forosisis-CEL664-219.vmdk
FrontEnd-BackEnd-32-jujimene;PoweredOn;Microsoft Windows Server 2008 R2 (64-bit);160.42.9.150;8;8192;262144000;e4;servidor5.virtual.uniandes.edu.co;FAST_DS20;[FAST_DS20] FrontEnd-BackEnd-32/FrontEnd-BackEnd-32-000001.vmdk
*_alimentate13-jp.saenz79-10.0.4.4;PoweredOff;Ubuntu Linux (64-bit);160.42.9.151;1;4096;52428800;e2;servidor6.virtual.uniandes.edu.co;AX4DATASTORE10;[AX4DATASTORE10] __alimentate13-jp.saenz79-10.0.4.4/__alimentate13-jp.saenz79-10.0.4.4.vmdk
